Age,Gender,MaritalStatus,DistanceFromHome,Attrition,BusinessTravel,Department,JobRole,JobLevel,Education,EducationField,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,JobInvolvement,PerformanceRating,RelationshipSatisfaction,WorkLifeBalance,OverTime,Distance_Group,Age_Group,Hike_Group,JobSat_Label,Stock_Label,IncomeBand
41,Male,Married,4,No,Non-Travel,Human Resources,Human Resources,2,3,Human Resources,6430,19,1,10,6,3,2,1,2,4,3,2,1,3,2,3,No,Close (0-5km),Experienced (41+),Top Tier (19-25%),Medium,Low,Medium
40,Female,Married,8,No,Travel_Rarely,Research & Development,Manufacturing Director,2,2,Life Sciences,6516,16,1,18,2,1,0,0,0,3,2,1,3,3,2,3,Yes,Moderate (6-15km),Mid Career (29-40),High (15-18%),Low,Low,Medium
24,Male,Divorced,29,No,Travel_Rarely,Research & Development,Laboratory Technician,1,1,Medical,3907,13,3,6,1,6,2,1,2,2,2,1,3,3,2,4,No,Far (16+ km),Early Career (18-28),Standard (11-14%),Low,High,Medium
46,Male,Single,13,No,Travel_Rarely,Research & Development,Healthcare Representative,2,4,Life Sciences,5562,14,0,19,6,10,7,0,9,3,3,2,3,3,4,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Medium,None,Medium
35,Male,Married,27,No,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Life Sciences,6883,16,1,17,2,7,7,0,7,3,4,3,3,3,2,3,No,Far (16+ km),Mid Career (29-40),High (15-18%),High,Low,High
30,Male,Married,16,No,Travel_Rarely,Research & Development,Research Scientist,1,1,Life Sciences,2862,12,1,10,1,10,0,0,8,2,2,4,3,3,2,2,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Very High,Low,Low
47,Male,Married,2,No,Non-Travel,Sales,Sales Executive,2,4,Marketing,4978,11,1,4,7,1,0,0,0,3,3,2,3,3,4,1,No,Close (0-5km),Experienced (41+),Standard (11-14%),Medium,Low,Medium
46,Male,Divorced,2,No,Travel_Rarely,Sales,Sales Executive,3,3,Life Sciences,10368,12,1,13,4,10,6,0,3,5,3,4,3,3,2,2,Yes,Close (0-5km),Experienced (41+),Standard (11-14%),Very High,Low,High
36,Male,Divorced,13,Yes,Travel_Rarely,Sales,Sales Executive,2,5,Marketing,6134,13,3,16,5,2,2,2,2,3,2,1,2,3,2,3,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Low,High,Medium
32,Male,Single,1,Yes,Travel_Rarely,Sales,Sales Executive,2,2,Life Sciences,6735,15,0,10,6,0,0,0,0,2,1,2,1,3,2,3,No,Close (0-5km),Mid Career (29-40),High (15-18%),Medium,None,High
23,Female,Single,4,No,Travel_Rarely,Research & Development,Laboratory Technician,1,1,Medical,3295,13,0,3,1,3,2,1,2,3,3,2,3,3,3,1,No,Close (0-5km),Early Career (18-28),Standard (11-14%),Medium,None,Low
31,Female,Single,24,No,Travel_Frequently,Research & Development,Manufacturing Director,2,1,Technical Degree,5238,20,0,9,2,5,4,1,4,3,4,4,3,4,4,2,No,Far (16+ km),Mid Career (29-40),Top Tier (19-25%),Very High,None,Medium
39,Male,Married,1,No,Non-Travel,Research & Development,Laboratory Technician,2,3,Life Sciences,6472,15,1,9,1,9,8,5,8,2,4,4,3,3,4,3,Yes,Close (0-5km),Mid Career (29-40),High (15-18%),Very High,Low,Medium
32,Male,Married,19,No,Travel_Rarely,Sales,Sales Executive,3,3,Life Sciences,9610,13,1,10,3,4,3,0,2,2,4,3,1,3,3,1,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),High,Low,High
40,Male,Single,7,No,Travel_Rarely,Sales,Manager,5,4,Medical,19833,14,0,21,1,21,8,12,8,3,2,2,3,3,2,2,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Medium,None,High
45,Female,Married,4,No,Travel_Rarely,Human Resources,Human Resources,3,3,Life Sciences,9756,21,2,9,4,5,0,0,3,2,3,3,1,4,3,4,No,Close (0-5km),Experienced (41+),Top Tier (19-25%),High,Medium,High
30,Female,Single,2,No,Travel_Frequently,Research & Development,Research Scientist,1,4,Technical Degree,4968,16,0,10,0,9,7,0,7,2,4,1,2,3,4,3,No,Close (0-5km),Mid Career (29-40),High (15-18%),Low,None,Medium
24,Male,Married,10,No,Travel_Frequently,Human Resources,Human Resources,1,3,Medical,2145,14,1,3,0,2,2,2,1,2,1,4,3,3,4,3,No,Moderate (6-15km),Early Career (18-28),Standard (11-14%),Very High,Low,Low
30,Female,Divorced,8,Yes,Travel_Frequently,Human Resources,Human Resources,1,3,Human Resources,2180,11,1,6,6,4,2,1,2,0,3,4,2,3,3,2,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,Low,Low
31,Male,Married,5,No,Travel_Rarely,Sales,Sales Executive,2,3,Technical Degree,8346,19,1,6,1,5,2,0,2,3,1,3,3,3,3,3,No,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),High,Low,High
27,Female,Single,8,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Medical,3445,11,0,6,1,6,2,1,4,5,3,4,3,3,3,2,No,Moderate (6-15km),Early Career (18-28),Standard (11-14%),Very High,None,Low
29,Female,Single,9,Yes,Travel_Rarely,Sales,Sales Representative,1,3,Marketing,2760,13,0,2,1,2,2,2,2,3,2,2,1,3,3,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Medium,None,Low
29,Male,Single,1,No,Travel_Frequently,Research & Development,Healthcare Representative,2,3,Life Sciences,6294,12,0,10,8,3,2,0,2,5,4,3,4,3,4,4,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,None,Medium
30,Male,Divorced,15,No,Travel_Rarely,Sales,Sales Executive,3,2,Marketing,7140,11,1,12,2,7,7,1,7,2,3,1,2,3,1,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Low,Low,High
34,Male,Married,2,No,Travel_Rarely,Research & Development,Research Scientist,1,4,Medical,2932,14,3,6,0,5,0,1,2,3,4,4,4,3,1,3,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,High,Low
33,Female,Single,2,No,Non-Travel,Sales,Sales Executive,2,3,Marketing,5147,15,0,13,8,11,7,1,7,2,4,2,3,3,4,2,No,Close (0-5km),Mid Career (29-40),High (15-18%),Medium,None,Medium
49,Female,Single,11,No,Travel_Rarely,Sales,Sales Executive,2,4,Marketing,4507,12,0,8,3,5,1,0,4,1,4,4,3,3,3,4,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Very High,None,Medium
33,Female,Single,16,Yes,Travel_Rarely,Sales,Sales Executive,3,3,Life Sciences,8564,20,0,11,2,0,0,0,0,2,1,1,3,4,3,2,Yes,Far (16+ km),Mid Career (29-40),Top Tier (19-25%),Low,None,High
38,Female,Married,2,No,Travel_Frequently,Research & Development,Laboratory Technician,1,2,Medical,2468,14,1,9,4,6,1,0,5,4,3,2,2,3,2,2,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,Low,Low
31,Male,Married,16,Yes,Travel_Rarely,Sales,Sales Executive,3,4,Marketing,8161,13,3,10,2,1,0,0,0,2,1,3,3,3,1,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),High,High,High
29,Female,Divorced,4,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Technical Degree,2109,13,1,1,1,1,0,0,0,2,4,1,2,3,3,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Low,Low,Low
30,Male,Married,16,No,Travel_Rarely,Research & Development,Healthcare Representative,2,3,Life Sciences,5294,16,1,10,3,7,0,1,7,3,3,3,4,3,3,3,No,Far (16+ km),Mid Career (29-40),High (15-18%),High,Low,Medium
32,Male,Single,5,No,Non-Travel,Research & Development,Research Scientist,1,4,Technical Degree,2718,14,0,12,2,7,7,0,7,3,2,2,3,3,2,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,None,Low
38,Male,Married,18,No,Travel_Rarely,Research & Development,Healthcare Representative,2,3,Medical,5811,16,1,15,3,1,0,1,0,2,2,4,1,3,3,3,Yes,Far (16+ km),Mid Career (29-40),High (15-18%),Very High,Low,Medium
43,Male,Married,17,Yes,Travel_Frequently,Research & Development,Research Scientist,1,3,Technical Degree,2437,16,1,6,9,1,0,0,0,4,3,3,2,3,4,3,Yes,Far (16+ km),Experienced (41+),High (15-18%),High,Low,Low
42,Male,Divorced,12,No,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Medical,2766,22,3,7,8,5,3,0,4,6,2,2,3,4,2,2,No,Moderate (6-15km),Experienced (41+),Top Tier (19-25%),Medium,High,Low
55,Male,Married,2,No,Travel_Rarely,Research & Development,Research Director,5,3,Medical,19038,12,3,34,8,1,0,0,0,2,3,1,2,3,2,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Low,High,High
33,Male,Divorced,4,No,Non-Travel,Research & Development,Research Scientist,2,3,Technical Degree,3055,15,2,11,5,9,8,1,7,2,4,2,3,3,4,2,No,Close (0-5km),Mid Career (29-40),High (15-18%),Medium,Medium,Low
41,Male,Divorced,9,No,Travel_Rarely,Research & Development,Laboratory Technician,1,4,Life Sciences,2289,20,2,5,1,5,3,0,4,2,3,1,3,4,2,3,No,Moderate (6-15km),Experienced (41+),Top Tier (19-25%),Low,Medium,Low
34,Male,Divorced,10,No,Non-Travel,Sales,Sales Executive,2,3,Life Sciences,4001,14,1,15,1,15,14,0,7,3,4,3,3,3,3,3,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,Low,Medium
53,Female,Married,1,No,Non-Travel,Research & Development,Manufacturing Director,4,4,Medical,12965,20,3,27,4,3,2,0,2,2,1,3,2,4,4,2,Yes,Close (0-5km),Experienced (41+),Top Tier (19-25%),High,High,High
43,Male,Single,2,No,Travel_Rarely,Human Resources,Human Resources,1,3,Life Sciences,3539,13,0,10,0,9,7,1,8,5,2,4,3,3,2,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Very High,None,Low
34,Female,Single,3,No,Travel_Rarely,Sales,Sales Executive,2,2,Life Sciences,6029,12,0,6,5,2,2,2,2,3,4,4,1,3,1,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,None,Medium
21,Male,Single,7,Yes,Travel_Rarely,Sales,Sales Representative,1,1,Marketing,2679,13,0,1,1,1,0,1,0,3,2,2,3,3,2,3,No,Moderate (6-15km),Early Career (18-28),Standard (11-14%),Medium,None,Low
38,Female,Married,6,No,Travel_Rarely,Research & Development,Laboratory Technician,1,2,Other,3702,11,1,5,1,5,4,0,4,3,4,3,2,3,2,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,Low,Medium
22,Female,Married,8,Yes,Travel_Rarely,Research & Development,Laboratory Technician,1,1,Medical,2398,17,0,1,1,1,0,0,0,6,3,1,3,3,3,3,Yes,Moderate (6-15km),Early Career (18-28),High (15-18%),Low,None,Low
31,Female,Married,29,No,Travel_Rarely,Sales,Sales Executive,2,4,Marketing,5468,14,2,13,1,12,7,5,7,3,1,4,2,3,1,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Very High,Medium,Medium
51,Female,Married,3,No,Travel_Rarely,Research & Development,Manager,3,3,Technical Degree,13116,11,0,15,2,2,2,2,2,2,1,3,3,3,4,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),High,None,High
37,Male,Married,9,No,Travel_Rarely,Sales,Sales Executive,2,2,Marketing,4189,14,2,5,1,5,2,0,3,2,2,2,2,3,1,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Medium,Medium,Medium
46,Male,Divorced,2,No,Travel_Rarely,Research & Development,Research Director,5,4,Medical,19328,17,1,24,7,2,1,2,2,3,3,4,3,3,3,3,Yes,Close (0-5km),Experienced (41+),High (15-18%),Very High,Low,High
36,Male,Married,10,No,Travel_Rarely,Research & Development,Healthcare Representative,3,3,Life Sciences,8321,13,1,15,7,12,8,5,7,1,4,1,3,3,4,3,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Low,Low,High
44,Male,Divorced,1,Yes,Travel_Frequently,Research & Development,Research Scientist,1,2,Medical,2342,12,3,6,1,5,3,2,3,2,3,2,3,3,3,2,Yes,Close (0-5km),Experienced (41+),Standard (11-14%),Medium,High,Low
37,Male,Divorced,8,No,Travel_Rarely,Human Resources,Human Resources,2,2,Other,4071,13,0,19,2,10,0,4,7,4,3,2,3,3,3,2,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Medium,None,Medium
35,Male,Single,27,Yes,Travel_Rarely,Sales,Sales Executive,2,3,Life Sciences,5813,18,0,10,1,10,7,7,7,2,3,4,3,3,4,3,Yes,Far (16+ km),Mid Career (29-40),High (15-18%),Very High,None,Medium
33,Male,Married,8,No,Travel_Rarely,Research & Development,Research Scientist,1,4,Life Sciences,3143,19,1,14,6,10,8,7,6,1,4,1,4,3,2,3,No,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),Low,Low,Low
28,Male,Married,1,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Life Sciences,2044,11,1,5,1,5,3,0,3,6,3,4,3,3,3,4,No,Close (0-5km),Early Career (18-28),Standard (11-14%),Very High,Low,Low
39,Male,Single,10,No,Travel_Rarely,Research & Development,Research Director,3,1,Medical,13464,21,0,9,7,4,3,2,2,3,3,3,3,4,3,3,No,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),High,None,High
46,Male,Single,26,No,Non-Travel,Sales,Sales Executive,2,2,Life Sciences,7991,15,0,6,8,2,2,2,2,3,2,2,2,3,3,3,No,Far (16+ km),Experienced (41+),High (15-18%),Medium,None,High
40,Female,Married,2,No,Travel_Rarely,Research & Development,Laboratory Technician,1,2,Life Sciences,3377,17,1,7,4,4,3,0,2,5,3,1,3,3,4,2,No,Close (0-5km),Mid Career (29-40),High (15-18%),Low,Low,Low
42,Male,Married,13,No,Travel_Rarely,Research & Development,Healthcare Representative,2,3,Medical,5538,18,2,10,5,0,0,0,0,2,2,1,4,3,3,2,No,Moderate (6-15km),Experienced (41+),High (15-18%),Low,Medium,Medium
35,Male,Divorced,2,No,Non-Travel,Research & Development,Manufacturing Director,2,2,Medical,5762,14,1,15,2,7,7,1,7,6,2,4,3,3,3,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,Low,Medium
38,Male,Divorced,2,No,Non-Travel,Human Resources,Human Resources,1,3,Human Resources,2592,13,3,13,5,11,10,3,8,3,1,2,3,3,4,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,High,Low
34,Male,Married,9,Yes,Travel_Frequently,Research & Development,Laboratory Technician,2,4,Life Sciences,5346,17,1,11,4,7,1,0,7,3,4,1,3,3,3,2,No,Moderate (6-15km),Mid Career (29-40),High (15-18%),Low,Low,Medium
37,Male,Single,10,Yes,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Medical,4213,15,0,10,1,10,3,0,8,4,4,1,3,3,2,1,No,Moderate (6-15km),Mid Career (29-40),High (15-18%),Low,None,Medium
39,Male,Divorced,20,No,Travel_Frequently,Sales,Sales Executive,2,3,Life Sciences,4127,18,1,7,2,2,1,2,2,6,3,4,3,3,4,3,No,Far (16+ km),Mid Career (29-40),High (15-18%),Very High,Low,Medium
43,Male,Single,9,No,Non-Travel,Research & Development,Research Scientist,1,3,Life Sciences,2438,13,0,7,4,3,2,1,2,2,1,3,3,3,3,2,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,None,Low
41,Male,Single,5,No,Travel_Rarely,Research & Development,Healthcare Representative,2,3,Life Sciences,6870,12,0,11,3,3,2,1,2,3,2,2,4,3,1,1,No,Close (0-5km),Experienced (41+),Standard (11-14%),Medium,None,High
41,Female,Divorced,4,No,Travel_Rarely,Sales,Sales Executive,3,1,Marketing,10447,13,1,23,0,22,14,13,5,3,3,3,3,3,4,4,Yes,Close (0-5km),Experienced (41+),Standard (11-14%),High,Low,High
30,Female,Single,10,No,Travel_Rarely,Research & Development,Manufacturing Director,3,3,Medical,9667,14,0,9,9,7,7,0,2,3,1,3,3,3,2,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,None,High
26,Female,Married,20,Yes,Travel_Rarely,Human Resources,Human Resources,1,2,Medical,2148,11,0,6,0,5,1,1,4,3,4,2,3,3,3,3,Yes,Far (16+ km),Early Career (18-28),Standard (11-14%),Medium,None,Low
46,Female,Married,21,Yes,Travel_Rarely,Research & Development,Healthcare Representative,2,2,Medical,8926,22,1,13,4,9,7,3,7,2,4,2,3,4,4,4,No,Far (16+ km),Experienced (41+),Top Tier (19-25%),Medium,Low,High
40,Female,Divorced,1,No,Travel_Rarely,Research & Development,Healthcare Representative,2,3,Life Sciences,6513,17,1,12,4,5,3,0,3,3,3,4,3,3,4,3,No,Close (0-5km),Mid Career (29-40),High (15-18%),Very High,Low,Medium
34,Male,Married,8,No,Travel_Rarely,Sales,Sales Executive,2,2,Technical Degree,6799,21,2,10,1,10,8,4,8,5,2,3,4,4,3,3,No,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),High,Medium,High
58,Male,Divorced,2,No,Non-Travel,Sales,Manager,4,3,Medical,16291,22,1,37,4,16,9,14,14,0,2,2,3,4,4,2,No,Close (0-5km),Experienced (41+),Top Tier (19-25%),Medium,Low,High
35,Male,Married,23,No,Travel_Rarely,Research & Development,Laboratory Technician,1,4,Medical,2705,16,1,6,0,5,4,0,3,2,2,3,1,3,2,4,No,Far (16+ km),Mid Career (29-40),High (15-18%),High,Low,Low
47,Female,Divorced,4,No,Travel_Rarely,Research & Development,Manufacturing Director,3,3,Life Sciences,10333,12,1,28,8,22,11,14,10,4,3,2,2,3,3,3,Yes,Close (0-5km),Experienced (41+),Standard (11-14%),Medium,Low,High
40,Female,Divorced,12,No,Travel_Rarely,Research & Development,Healthcare Representative,2,3,Life Sciences,4448,12,1,15,2,7,4,7,7,3,2,1,3,3,2,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Low,Low,Medium
54,Female,Married,7,No,Travel_Rarely,Research & Development,Research Scientist,2,4,Medical,6854,15,1,14,4,7,1,1,7,2,4,4,3,3,2,2,No,Moderate (6-15km),Experienced (41+),High (15-18%),Very High,Low,High
31,Female,Married,7,No,Travel_Frequently,Sales,Sales Executive,3,4,Marketing,9637,14,2,9,2,3,2,2,2,3,1,1,3,3,4,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Low,Medium,High
28,Female,Married,1,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Medical,3591,25,1,3,1,3,2,1,2,3,3,1,3,4,3,3,No,Close (0-5km),Early Career (18-28),Top Tier (19-25%),Low,Low,Low
38,Female,Married,2,No,Travel_Rarely,Sales,Sales Representative,2,4,Marketing,5405,20,2,20,2,4,2,0,3,4,2,4,1,4,1,2,Yes,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),Very High,Medium,Medium
26,Male,Single,10,No,Travel_Rarely,Sales,Sales Executive,2,3,Medical,4684,13,0,5,1,5,3,1,2,4,3,4,3,3,1,3,No,Moderate (6-15km),Early Career (18-28),Standard (11-14%),Very High,None,Medium
58,Male,Married,15,No,Travel_Frequently,Research & Development,Research Director,4,4,Life Sciences,15787,14,0,23,2,2,2,2,2,3,1,3,3,3,2,3,Yes,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,None,High
18,Female,Single,14,No,Non-Travel,Research & Development,Research Scientist,1,3,Medical,1514,16,0,0,1,0,0,0,0,4,2,3,3,3,3,1,No,Moderate (6-15km),Early Career (18-28),High (15-18%),High,None,Low
31,Male,Married,18,Yes,Travel_Rarely,Human Resources,Human Resources,1,5,Human Resources,2956,17,0,2,0,1,0,0,0,4,4,1,4,3,3,3,No,Far (16+ km),Mid Career (29-40),High (15-18%),Low,None,Low
29,Male,Divorced,13,Yes,Travel_Rarely,Human Resources,Human Resources,1,3,Human Resources,2335,15,3,4,4,2,2,2,0,3,1,1,2,3,4,3,Yes,Moderate (6-15km),Mid Career (29-40),High (15-18%),Low,High,Low
45,Female,Married,2,No,Non-Travel,Sales,Sales Executive,2,4,Life Sciences,5154,22,2,10,4,8,7,5,7,3,3,3,3,4,2,4,No,Close (0-5km),Experienced (41+),Top Tier (19-25%),High,Medium,Medium
36,Female,Married,2,No,Travel_Rarely,Research & Development,Research Scientist,2,4,Other,6962,22,1,15,4,1,0,0,0,2,4,2,3,4,4,3,Yes,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),Medium,Low,High
43,Male,Married,2,No,Travel_Frequently,Sales,Sales Executive,2,4,Life Sciences,5675,20,1,7,1,7,7,7,7,5,1,4,3,4,3,3,No,Close (0-5km),Experienced (41+),Top Tier (19-25%),Very High,Low,Medium
27,Female,Single,5,No,Travel_Frequently,Research & Development,Laboratory Technician,1,2,Life Sciences,2379,14,0,6,0,5,4,0,2,3,4,4,3,3,3,2,Yes,Close (0-5km),Early Career (18-28),Standard (11-14%),Very High,None,Low
29,Male,Married,20,No,Travel_Frequently,Research & Development,Laboratory Technician,1,1,Medical,3812,13,0,11,1,11,8,3,10,3,4,4,3,3,2,4,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Very High,None,Medium
32,Male,Single,10,No,Travel_Frequently,Sales,Sales Executive,2,4,Marketing,4648,13,0,4,8,0,0,0,0,2,4,4,3,3,3,4,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,None,Medium
42,Male,Married,10,No,Non-Travel,Research & Development,Research Scientist,1,4,Technical Degree,2936,22,2,10,3,6,3,3,3,1,3,3,3,4,2,2,No,Moderate (6-15km),Experienced (41+),Top Tier (19-25%),High,Medium,Low
47,Female,Single,9,No,Travel_Rarely,Research & Development,Laboratory Technician,1,4,Life Sciences,2105,12,0,7,4,2,2,2,0,2,2,3,3,3,3,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,None,Low
46,Male,Divorced,2,No,Travel_Rarely,Research & Development,Manufacturing Director,3,2,Life Sciences,8578,14,1,12,3,9,8,4,7,4,4,4,3,3,3,2,No,Close (0-5km),Experienced (41+),Standard (11-14%),Very High,Low,High
28,Male,Divorced,1,No,Non-Travel,Human Resources,Human Resources,1,2,Life Sciences,2706,15,1,3,1,3,2,2,2,2,3,4,3,3,2,3,No,Close (0-5km),Early Career (18-28),High (15-18%),Very High,Low,Low
29,Male,Divorced,29,No,Travel_Rarely,Research & Development,Healthcare Representative,2,1,Life Sciences,6384,17,2,11,8,7,0,1,6,3,4,3,1,3,4,3,No,Far (16+ km),Mid Career (29-40),High (15-18%),High,Medium,Medium
42,Male,Single,8,No,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Life Sciences,3968,13,0,8,4,0,0,0,0,3,4,3,3,3,4,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,None,Medium
32,Male,Single,2,Yes,Travel_Rarely,Sales,Sales Executive,2,4,Marketing,9907,12,0,7,7,2,2,2,2,3,3,2,2,3,3,2,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,None,High
46,Female,Divorced,3,No,Travel_Rarely,Sales,Sales Executive,4,3,Technical Degree,13225,12,1,25,2,19,17,2,8,5,1,1,4,3,4,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Low,Low,High
27,Female,Married,23,No,Travel_Rarely,Sales,Sales Representative,2,1,Medical,3540,21,1,9,1,9,8,5,8,5,2,3,2,4,4,3,No,Far (16+ km),Early Career (18-28),Top Tier (19-25%),High,Low,Low
29,Male,Married,6,No,Travel_Rarely,Human Resources,Human Resources,1,1,Medical,2804,11,0,1,1,1,0,0,0,3,4,2,2,3,4,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Medium,None,Low
43,Female,Married,6,No,Travel_Rarely,Research & Development,Manager,5,3,Medical,19392,13,0,21,7,16,12,6,14,2,1,3,2,3,4,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,None,High
48,Male,Married,10,No,Travel_Rarely,Research & Development,Research Director,5,3,Life Sciences,19665,12,0,29,4,22,10,12,9,3,4,2,2,3,4,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Medium,None,High
29,Male,Single,24,Yes,Travel_Frequently,Research & Development,Research Scientist,1,2,Life Sciences,2439,24,0,1,1,1,0,1,0,3,4,4,2,4,2,2,Yes,Far (16+ km),Mid Career (29-40),Top Tier (19-25%),Very High,None,Low
46,Female,Married,10,Yes,Travel_Rarely,Sales,Sales Executive,3,3,Life Sciences,7314,21,3,14,5,8,7,0,7,2,3,2,3,4,3,3,No,Moderate (6-15km),Experienced (41+),Top Tier (19-25%),Medium,High,High
27,Female,Married,15,No,Travel_Frequently,Research & Development,Research Scientist,1,3,Life Sciences,4774,19,1,8,0,7,6,7,3,2,4,1,2,3,4,2,No,Moderate (6-15km),Early Career (18-28),Top Tier (19-25%),Low,Low,Medium
39,Male,Divorced,19,No,Travel_Rarely,Research & Development,Research Scientist,2,4,Other,3902,14,3,7,8,2,2,2,2,2,4,4,3,3,2,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Very High,High,Medium
55,Male,Married,2,No,Travel_Rarely,Research & Development,Research Scientist,1,4,Technical Degree,2662,20,1,19,8,5,2,0,4,2,2,4,2,4,2,4,No,Close (0-5km),Experienced (41+),Top Tier (19-25%),Very High,Low,Low
